time_years,temperature_K,cold_trap_factor,olr_W_m2,H2_flux_m-2_s-1,crossover_mass_kg_per_particle,crossover_mass_amu,atomic_N_photolysis_fraction,N_drag_active,Ar36_drag_active,Rayleigh_active,water_kg,D_H,N_kg,Ar36_kg
0.0,2800.0,0.05000000065485749,280.0,4.639499134516127e+20,9.37546069139441e-22,564603.1225622032,0.6096948773246815,1,1,1,1.3174064038751246e+22,0.00014739336783243034,2.35e+21,5000000000000000.0
100.10010010010011,2797.4219963037053,0.05000000067195924,280.0,4.6163364312024325e+20,9.373301920359055e-22,564473.1184047994,0.6086246225971262,1,1,1,1.317400413933071e+22,0.00014739343484895142,2.345241481463863e+21,4999346954516031.0
200.20020020020021,2794.8439926074107,0.0500000006895076,280.0,4.5932893677044256e+20,9.371141656723226e-22,564343.0243609444,0.607556213953666,1,1,1,1.3173944359708973e+22,0.00014739350173177367,2.3404828927984043e+21,4998690718075616.0
300.3003003003003,2792.265988911116,0.05000000070751424,280.0,4.57035736669023e+20,9.368979898076696e-22,564212.8402854913,0.6064896479309433,1,1,1,1.3173884699646441e+22,0.00014739356848116316,2.3357242561530348e+21,4998031275519113.0
400.40040040040043,2789.6879852148213,0.050000000725991124,280.0,4.5475398537102977e+20,9.366816642003112e-22,564082.5660329238,0.6054249210696768,1,1,1,1.3173825158903996e+22,0.00014739363509738544,2.3309655936647944e+21,4997368611619208.0
500.50050050050055,2787.1099815185266,0.05000000074495054,280.0,4.524836257183024e+20,9.36465188607999e-22,563952.2014573567,0.6043620299146379,1,1,1,1.3173765737242998e+22,0.0001473937015807055,2.3262069274580303e+21,4996702711080659.0
600.6006006006006,2784.531977822232,0.050000000764405084,280.0,4.502246008380421e+20,9.362485627878669e-22,563821.7464125326,0.6033009710146267,1,1,1,1.3173706434425282e+22,0.00014739376793138786,2.3214482796440776e+21,4996033558540036.0
700.7007007007007,2781.9539741259373,0.05000000078436769,280.0,4.4797685414138806e+20,9.36031786496431e-22,563691.2007518223,0.6022417409224471,1,1,1,1.3173647250213164e+22,0.00014739383414969648,2.3166896723209416e+21,4995361138565464.0
800.8008008008009,2779.3759704296426,0.05000000080485162,280.0,4.45740329321999e+20,9.358148594895858e-22,563560.5643282221,0.6011843361948833,1,1,1,1.3173588184369432e+22,0.00014739390023589478,2.3119311275729814e+21,4994685435656362.0
900.900900900901,2776.797966733348,0.05000000082587049,280.0,4.4351497035464344e+20,9.355977815226046e-22,563429.836994354,0.6001287533926752,1,1,1,1.317352923665735e+22,0.00014739396619024565,2.3071726674705968e+21,4994006434243185.0
1001.0010010010011,2774.2199630370533,0.05000000084743828,280.0,4.413007214937957e+20,9.353805523501339e-22,563299.018602463,0.5990749890804937,1,1,1,1.3173470406840653e+22,0.00014739403201301156,2.302414314069916e+21,4993324118687163.0
1101.1011011011012,2771.6419593407586,0.050000000869569315,280.0,4.3909752727223966e+20,9.35163171726194e-22,563168.1090044166,0.5980230398269163,1,1,1,1.3173411694683552e+22,0.00014739409770445438,2.2976560894124858e+21,4992638473280041.0
1201.2012012012012,2769.063955644464,0.05000000089227831,280.0,4.369053324996795e+20,9.349456394041758e-22,563037.1080517035,0.5969729022044026,1,1,1,1.3173353099950727e+22,0.0001473941632648354,2.2928980155249627e+21,4991949482243818.0
1301.3013013013015,2766.4859519481693,0.05000000091558035,280.0,4.347240822613568e+20,9.34727955136838e-22,562906.0155954317,0.595924572789269,1,1,1,1.317329462240733e+22,0.00014739422869441556,2.2881401144188084e+21,4991257129730483.0
1401.4014014014015,2763.9079482518746,0.050000000939490925,280.0,4.325537219166753e+20,9.345101186763057e-22,562774.8314863272,0.5948780481616643,1,1,1,1.3173236261818982e+22,0.0001473942939934551,2.2833824080899846e+21,4990561399821758.0
1501.5015015015017,2761.32994455558,0.05000000096402594,280.0,4.3039419709783186e+20,9.34292129774068e-22,562643.5555747335,0.5938333249055447,1,1,1,1.3173178017951775e+22,0.00014739435916221388,2.2786249185186512e+21,4989862276528829.0
1601.6016016016017,2758.7519408592852,0.05000000098920168,280.0,4.2824545370845466e+20,9.340739881809766e-22,562512.1877106102,0.5927903996086483,1,1,1,1.3173119890572263e+22,0.00014739442420095116,2.2738676676688667e+21,4989159743792089.0
1701.7017017017017,2756.1739371629906,0.0500000010150349,280.0,4.26107437922248e+20,9.338556936472419e-22,562380.7277435304,0.59174926886247,1,1,1,1.3173061879447473e+22,0.00014739448910992578,2.2691106774882902e+21,4988453785480872.0
1801.801801801802,2753.595933466696,0.05000000104154275,280.0,4.239800961816442e+20,9.336372459224306e-22,562249.1755226797,0.5907099292622365,1,1,1,1.3173003984344896e+22,0.00014739455388939596,2.2643539699078854e+21,4987744385393188.0
1901.901901901902,2751.017929770401,0.05000000106874287,280.0,4.218633751964616e+20,9.33418644755466e-22,562117.5308968564,0.5896723774068807,1,1,1,1.3172946205032487e+22,0.0001473946185396195,2.2595975668416268e+21,4987031527255461.0
2002.0020020020022,2748.4399260741066,0.05000000109665332,280.0,4.197572219425697e+20,9.331998898946236e-22,561985.7937144686,0.588636609899016,1,1,1,1.3172888541278666e+22,0.0001473946830608536,2.2548414901862075e+21,4986315194722264.0
2102.1021021021024,2745.861922377812,0.050000001125292654,280.0,4.1766158366056147e+20,9.329809810875292e-22,561853.9638235329,0.5876026233449102,1,1,1,1.3172830992852316e+22,0.00014739474745335506,2.2500857618207505e+21,4985595371376051.0
2202.2022022022024,2743.283918681517,0.05000000115467992,280.0,4.155764078544308e+20,9.32761918081157e-22,561722.0410716737,0.5865704143544609,1,1,1,1.3172773559522782e+22,0.00014739481171738007,2.2453304036065204e+21,4984872040726896.0
2302.3023023023025,2740.7059149852225,0.05000000118483463,280.0,4.1350164229025805e+20,9.325427006218265e-22,561590.0253061212,0.5855399795411688,1,1,1,1.3172716241059871e+22,0.00014739487585318432,2.2405754373866382e+21,4984145186212224.0
2402.4024024024025,2738.127911288928,0.05000000121577684,280.0,4.1143723499490175e+20,9.323233284552016e-22,561457.9163737107,0.5845113155221116,1,1,1,1.317265903723385e+22,0.0001473949398610231,2.2358208849857977e+21,4983414791196544.0
2502.5025025025025,2735.549907592633,0.05000000124752712,280.0,4.093831342546959e+20,9.321038013262867e-22,561325.7141208804,0.5834844189179181,1,1,1,1.3172601947815445e+22,0.00014739500374115106,2.231066768209985e+21,4982680838971186.0
2602.602602602603,2732.9719038963385,0.05000000128010656,280.0,4.073392886141555e+20,9.318841189794262e-22,561193.4183936708,0.5824592863527425,1,1,1,1.317254497257584e+22,0.00014739506749382247,2.226313108846198e+21,4981943312754030.0
2702.702702702703,2730.393900200044,0.05000000131353682,280.0,4.053056468746868e+20,9.316642811582993e-22,561061.0290377223,0.5814359144542365,1,1,1,1.3172488111286678e+22,0.00014739513111929094,2.2215599286621718e+21,4981202195689240.0
2802.802802802803,2727.815896503749,0.05000000134784012,280.0,4.032821580933051e+20,9.314442876059209e-22,560928.5458982746,0.5804142998535248,1,1,1,1.3172431363720058e+22,0.00014739519461780975,2.2168072494061018e+21,4980457470846996.0
2902.902902902903,2725.2378928074545,0.050000001383039255,280.0,4.012687715813587e+20,9.312241380646374e-22,560795.9688201654,0.5793944391851766,1,1,1,1.3172374729648536e+22,0.0001473952579896316,2.2120550928063718e+21,4979709121223226.0
3003.0030030030034,2722.65988911116,0.05000000141915762,280.0,3.9926543690325905e+20,9.310038322761247e-22,560663.2976478282,0.5783763290871805,1,1,1,1.317231820884512e+22,0.00014739532123500863,2.207303480571284e+21,4978957129739337.0
3103.1031031031034,2720.081885414865,0.05000000145621923,280.0,3.972721038752171e+20,9.307833699813858e-22,560530.5322252917,0.5773599662009162,1,1,1,1.3172261801083277e+22,0.00014739538435419258,2.2025524343887907e+21,4978201479241946.0
3203.2032032032034,2717.5038817185705,0.050000001494248714,280.0,3.9528872256398675e+20,9.305627509207476e-22,560397.672396177,0.576345347171129,1,1,1,1.3172205506136923e+22,0.0001473954473474346,2.197801975926228e+21,4977442152502611.0
3303.3033033033034,2714.925878022276,0.05000000153327134,280.0,3.933152432856134e+20,9.303419748338609e-22,560264.7180036982,0.5753324686459007,1,1,1,1.3172149323780426e+22,0.00014739551021498548,2.193052126830052e+21,4976679132217561.0
3403.4034034034034,2712.347874325981,0.05000000157331305,280.0,3.913516166041896e+20,9.30121041459695e-22,560131.6688906591,0.5743213272766247,1,1,1,1.3172093253788606e+22,0.00014739557295709535,2.188302908725578e+21,4975912401007425.0
3503.503503503504,2709.7698706296865,0.05000000161440046,280.0,3.8939779333061706e+20,9.298999505365378e-22,559998.524899453,0.5733119197179769,1,1,1,1.3172037295936736e+22,0.00014739563557401392,2.1835543432167199e+21,4975141941416964.0
