time_s,temperature_K,pressure_Pa,quench_active,NH3_mol,N2_mol,H2_mol,CO2_mol,CO_mol,H2O_mol,Fe_mol,FeO_mol,CN_mol,HCN_mol,H2S_mol,HS_mol,cumulative_H2_from_NH3_mol,cumulative_H2_from_Fe_H2O_mol,cumulative_N2_from_NH3_mol
0.0,2800.0,298875739.68200165,0,7.897586215805506e+22,0.0,0.0,9.997841375157636e+19,0.0,5.550843506179199e+22,1.0027755394395202e+20,0.0,0.0,0.0,9.976262363963394e+16,0.0,0.0,0.0,0.0
3158918918.918919,2797.6563602760957,298782973.45136607,0,1.1846379323708259e+22,3.3564741417173403e+22,1.0073509820337922e+23,9.993480205959312e+19,4.361169198324377e+16,5.546756110993297e+22,5.935999039295501e+19,4.0917563550997004e+19,0.0,0.0,9.976262363963394e+16,0.0,1.0069422425152021e+23,4.087395185901376e+19,3.3564741417173403e+22
6317837837.837838,2795.3127205521914,298690208.13275677,0,1.1846379323708259e+22,3.3564741417173403e+22,1.0075123373710287e+23,9.991363323509522e+19,6.478051648114812e+16,5.545142557620933e+22,4.3203287844818e+19,5.707426609913401e+19,0.0,0.0,9.976262363963394e+16,0.0,1.0069422425152021e+23,5.700948558265287e+19,3.3564741417173403e+22
9476756756.756758,2792.969080828287,298597444.1471727,0,1.1846379323708259e+22,3.3564741417173403e+22,1.007629740577191e+23,9.989822776793155e+19,8.018598364481482e+16,5.54396852555931e+22,3.1447561761423004e+19,6.882999218252901e+19,0.0,0.0,9.976262363963394e+16,0.0,1.0069422425152021e+23,6.87498061988842e+19,3.3564741417173403e+22
12635675675.675676,2790.625441104383,298504681.9153726,0,1.1846379323708259e+22,3.3564741417173403e+22,1.0077151799747831e+23,9.988701501134917e+19,9.139874022719104e+16,5.543114131583389e+22,2.2892409245628965e+19,7.738514469832306e+19,0.0,0.0,9.976262363963394e+16,0.0,1.0069422425152021e+23,7.729374595809586e+19,3.3564741417173403e+22
15794594594.594597,2788.2818013804786,298411921.8578688,0,1.1846379323708259e+22,3.3564741417173403e+22,1.0077773664247146e+23,9.987885307629547e+19,9.956067528089526e+16,5.542492267084074e+22,1.6665602317427798e+19,8.361195162652421e+19,0.0,0.0,9.976262363963394e+16,0.0,1.0069422425152021e+23,8.351239095124332e+19,3.3564741417173403e+22
18953513513.513515,2785.9381616565743,298319164.39492106,0,1.1846379323708259e+22,3.3564741417173403e+22,1.007822632886858e+23,9.987291145003427e+19,1.0550230154209062e+17,5.542039602462641e+22,1.2133014476835164e+19,8.814453946711684e+19,0.0,0.0,9.976262363963394e+16,0.0,1.0069422425152021e+23,8.803903716557475e+19,3.3564741417173403e+22
22112432432.432434,2783.59452193267,298226409.9465299,0,1.1846379323708259e+22,3.3564741417173403e+22,1.0078555854183316e+23,9.98685859091404e+19,1.0982784243596534e+17,5.541710077147903e+22,8.833435788565345e+18,9.144411815538665e+19,0.0,0.0,9.976262363963394e+16,0.0,1.0069422425152021e+23,9.13342903129507e+19,3.3564741417173403e+22
25271351351.351353,2781.2508822087657,298133658.93243057,0,1.1846379323708259e+22,3.3564741417173403e+22,1.007879575067711e+23,9.986543676759694e+19,1.1297698397942656e+17,5.541470180654109e+22,6.431321709083356e+18,9.384623223486865e+19,0.0,0.0,9.976262363963394e+16,0.0,1.0069422425152021e+23,9.373325525088923e+19,3.3564741417173403e+22
28430270270.27027,2778.9072424848614,298040911.7720868,0,1.1846379323708259e+22,3.3564741417173403e+22,1.0078970403527541e+23,9.986314402091434e+19,1.1526973066202248e+17,5.5412955278036775e+22,4.682500458084068e+18,9.559505348586794e+19,0.0,0.0,9.976262363963394e+16,0.0,1.0069422425152021e+23,9.547978375520592e+19,3.3564741417173403e+22
31589189189.189194,2776.563602760957,297948168.8846851,0,1.1846379323708259e+22,3.3564741417173403e+22,1.0079097560325757e+23,9.986147474241403e+19,1.1693900916232379e+17,5.541168371005461e+22,3.409263197422405e+18,9.686829074652961e+19,0.0,0.0,9.976262363963394e+16,0.0,1.0069422425152021e+23,9.675135173736728e+19,3.3564741417173403e+22
34748108108.10811,2774.219963037053,297855430.68912786,0,1.1846379323708259e+22,3.3564741417173403e+22,1.007919013929046e+23,9.986025937396672e+19,1.1815437760963474e+17,5.541075792040758e+22,2.4822581819474657e+18,9.779529576200456e+19,0.0,0.0,9.976262363963394e+16,0.0,1.0069422425152021e+23,9.767714138439492e+19,3.3564741417173403e+22
37907027027.02703,2771.8763233131485,297762697.60402775,0,1.1846379323708259e+22,3.3564741417173403e+22,1.007925754419288e+23,9.985937447885293e+19,1.1903927272342758e+17,5.541008387138338e+22,1.8073242626264835e+18,9.847022968132554e+19,0.0,0.0,9.976262363963394e+16,0.0,1.0069422425152021e+23,9.83511904086021e+19,3.3564741417173403e+22
41065945945.94595,2769.5326835892442,297669970.0477016,0,1.1846379323708259e+22,3.3564741417173403e+22,1.0079306620890272e+23,9.985873019233152e+19,1.1968355924483453e+17,5.540959310440946e+22,1.3159130021850373e+18,9.896164094176698e+19,0.0,0.0,9.976262363963394e+16,0.0,1.0069422425152021e+23,9.884195738252214e+19,3.3564741417173403e+22
44224864864.86487,2767.18904386534,297577248.43816435,0,1.1846379323708259e+22,3.3564741417173403e+22,1.0079342353322768e+23,9.98582610887195e+19,1.2015266285685098e+17,5.54092357800845e+22,9.58119573618699e+17,9.931943437033333e+19,0.0,0.0,9.976262363963394e+16,0.0,1.0069422425152021e+23,9.919928170747647e+19,3.3564741417173403e+22
47383783783.78379,2764.8454041414357,297484533.19312304,0,1.1846379323708259e+22,3.3564741417173403e+22,1.0079368370029153e+23,9.98579195339807e+19,1.2049421759565419e+17,5.5408975613020644e+22,6.976109550243052e+17,9.957994298892773e+19,0.0,0.0,9.976262363963394e+16,0.0,1.0069422425152021e+23,9.945944877133206e+19,3.3564741417173403e+22
50542702702.702705,2762.5017644175314,297391824.729971,0,1.1846379323708259e+22,3.3564741417173403e+22,1.0079387312815283e+23,9.985767084693147e+19,1.2074290464488694e+17,5.540878618515935e+22,5.079344066821427e+17,9.976961953726988e+19,0.0,0.0,9.976262363963394e+16,0.0,1.0069422425152021e+23,9.964887663262499e+19,3.3564741417173403e+22
53701621621.62162,2760.158124693627,297299123.4657817,0,1.1846379323708259e+22,3.3564741417173403e+22,1.0079401105115806e+23,9.98574897767314e+19,1.2092397484494955e+17,5.540864826215412e+22,3.698303312554079e+17,9.990772361269663e+19,0.0,0.0,9.976262363963394e+16,0.0,1.0069422425152021e+23,9.978679963785167e+19,3.3564741417173403e+22
