time_s,temperature_K,pressure_Pa,quench_active,NH3_mol,N2_mol,H2_mol,CO2_mol,CO_mol,H2O_mol,Fe_mol,FeO_mol,CN_mol,HCN_mol,H2S_mol,HS_mol,cumulative_H2_from_NH3_mol,cumulative_H2_from_Fe_H2O_mol,cumulative_N2_from_NH3_mol
0.0,2800.0,298875739.68200165,0,3.948793107902753e+22,0.0,0.0,9.997841375157636e+19,0.0,5.550843506179199e+22,1.0027755394395202e+20,0.0,0.0,0.0,9.976262363963394e+16,0.0,0.0,0.0,0.0
3158918918.918919,2797.6563602760957,298782973.45136607,0,5.923189661854129e+21,1.6782370708586702e+22,5.040281011321316e+22,9.993381539344433e+19,4.459835813203769e+16,5.545273707433893e+22,4.453496813276329e+19,5.574258581118873e+19,0.0,0.0,9.976262363963394e+16,0.0,5.0347112125760105e+22,5.569798745305669e+19,1.6782370708586702e+22
6317837837.837838,2795.3127205521914,298690208.13275677,0,5.923189661854129e+21,1.6782370708586702e+22,5.042108004857836e+22,9.991439744724309e+19,6.401630433327867e+16,5.543446713897373e+22,2.6245614821360185e+19,7.403193912259184e+19,0.0,0.0,9.976262363963394e+16,0.0,5.0347112125760105e+22,7.396792281825855e+19,1.6782370708586702e+22
9476756756.756758,2792.969080828287,298597444.1471727,0,5.923189661854129e+21,1.6782370708586702e+22,5.043184344921474e+22,9.990295354807106e+19,7.546020350531485e+16,5.542370373833735e+22,1.5470770285804597e+19,8.480678365814741e+19,0.0,0.0,9.976262363963394e+16,0.0,5.0347112125760105e+22,8.47313234546421e+19,1.6782370708586702e+22
12635675675.675676,2790.625441104383,298504681.9153726,0,5.923189661854129e+21,1.6782370708586702e+22,5.04381868238312e+22,9.98962076762753e+19,8.220607530108662e+16,5.541736036372089e+22,9.120649797553317e+18,9.115690414639869e+19,0.0,0.0,9.976262363963394e+16,0.0,5.0347112125760105e+22,9.10746980710976e+19,1.6782370708586702e+22
15794594594.594597,2788.2818013804786,298411921.8578688,0,5.923189661854129e+21,1.6782370708586702e+22,5.0441926073759964e+22,9.98922306620611e+19,8.618308951528181e+16,5.541362111379213e+22,5.377422854570343e+18,9.490013108938167e+19,0.0,0.0,9.976262363963394e+16,0.0,5.0347112125760105e+22,9.481394799986639e+19,1.6782370708586702e+22
18953513513.513515,2785.9381616565743,298319164.39492106,0,5.923189661854129e+21,1.6782370708586702e+22,5.044413054073655e+22,9.988988584685335e+19,8.852790472302371e+16,5.541141664681554e+22,3.170611062779249e+18,9.710694288117277e+19,0.0,0.0,9.976262363963394e+16,0.0,5.0347112125760105e+22,9.701841497644974e+19,1.6782370708586702e+22
22112432432.432434,2783.59452193267,298226409.9465299,0,5.923189661854129e+21,1.6782370708586702e+22,5.044543027659807e+22,9.988850330205358e+19,8.991044952280803e+16,5.5410116910954024e+22,1.8694926564647908e+18,9.840806128748723e+19,0.0,0.0,9.976262363963394e+16,0.0,5.0347112125760105e+22,9.83181508379644e+19,1.6782370708586702e+22
25271351351.351353,2781.2508822087657,298133658.93243057,0,5.923189661854129e+21,1.6782370708586702e+22,5.044619662403255e+22,9.98876881078707e+19,9.072564370568491e+16,5.540935056351954e+22,1.1023300277958898e+18,9.917522391615613e+19,0.0,0.0,9.976262363963394e+16,0.0,5.0347112125760105e+22,9.908449827245043e+19,1.6782370708586702e+22
28430270270.27027,2778.9072424848614,298040911.7720868,0,5.923189661854129e+21,1.6782370708586702e+22,5.044664848785898e+22,9.98872074350404e+19,9.12063165359748e+16,5.540889869969311e+22,6.499855285367932e+17,9.962756841541522e+19,0.0,0.0,9.976262363963394e+16,0.0,5.0347112125760105e+22,9.953636209887923e+19,1.6782370708586702e+22
