time_s,temperature_K,pressure_Pa,quench_active,NH3_mol,N2_mol,H2_mol,CO2_mol,CO_mol,H2O_mol,Fe_mol,FeO_mol,CN_mol,HCN_mol,H2S_mol,HS_mol,cumulative_H2_from_NH3_mol,cumulative_H2_from_Fe_H2O_mol,cumulative_N2_from_NH3_mol
0.0,2800.0,298875739.68200165,0,3.948793107902753e+22,0.0,0.0,9.997841375157636e+19,0.0,5.550843506179199e+22,1.0027755394395202e+20,0.0,0.0,0.0,9.976262363963394e+16,0.0,0.0,0.0,0.0
3158918918.918919,2797.937597042964,298782973.3993104,0,5.923189661854129e+21,1.6782370708586702e+22,5.040494073490365e+22,9.99343224242761e+19,4.4091327300248e+16,5.545060645264844e+22,4.2404853473104355e+19,5.787270047084766e+19,0.0,0.0,9.976262363963394e+16,0.0,5.0347112125760105e+22,5.782860914354741e+19,1.6782370708586702e+22
6317837837.837838,2795.8751940859283,298690207.9757309,0,5.923189661854129e+21,1.6782370708586702e+22,5.042300157672497e+22,9.991563614044042e+19,6.277761113593625e+16,5.5432545610827125e+22,2.4325325367952294e+19,7.595222857599972e+19,0.0,0.0,9.976262363963394e+16,0.0,5.0347112125760105e+22,7.588945096486378e+19,1.6782370708586702e+22
9476756756.756758,2793.8127911288925,298597443.8313923,0,5.923189661854129e+21,1.6782370708586702e+22,5.04333587109083e+22,9.990491626472371e+19,7.349748685264283e+16,5.542218847664379e+22,1.3957471308908046e+19,8.632008263504398e+19,0.0,0.0,9.976262363963394e+16,0.0,5.0347112125760105e+22,8.624658514819133e+19,1.6782370708586702e+22
12635675675.675676,2791.7503881718567,298504681.38617384,0,5.923189661854129e+21,1.6782370708586702e+22,5.043930035367094e+22,9.989876518435684e+19,7.964856721951125e+16,5.541624683388115e+22,8.009677465901476e+18,9.226787647805055e+19,0.0,0.0,9.976262363963394e+16,0.0,5.0347112125760105e+22,9.218822791083103e+19,1.6782370708586702e+22
15794594594.594597,2789.687985214821,298411921.05969733,0,5.923189661854129e+21,1.6782370708586702e+22,5.044270967754104e+22,9.989523524328042e+19,8.317850829594426e+16,5.541283751001105e+22,4.5968236547290614e+18,9.568073028922296e+19,0.0,0.0,9.976262363963394e+16,0.0,5.0347112125760105e+22,9.559755178092701e+19,1.6782370708586702e+22
18953513513.513515,2787.625582257785,298319163.27132136,0,5.923189661854129e+21,1.6782370708586702e+22,5.044466619782557e+22,9.989320935857424e+19,8.520439300211546e+16,5.541088098972652e+22,2.6382774854887767e+18,9.763927645846325e+19,0.0,0.0,9.976262363963394e+16,0.0,5.0347112125760105e+22,9.755407206546113e+19,1.6782370708586702e+22
22112432432.432434,2785.563179300749,298226408.4401346,0,5.923189661854129e+21,1.6782370708586702e+22,5.044578907343481e+22,9.989204662581445e+19,8.636712576190707e+16,5.540975811411728e+22,1.514239143490568e+18,9.876331480046146e+19,0.0,0.0,9.976262363963394e+16,0.0,5.0347112125760105e+22,9.867694767469955e+19,1.6782370708586702e+22
25271351351.351353,2783.5007763437134,298133656.9849497,0,5.923189661854129e+21,1.6782370708586702e+22,5.044643353473742e+22,9.989137927319092e+19,8.703447838543835e+16,5.540911365281467e+22,8.691104882550028e+17,9.940844345569703e+19,0.0,0.0,9.976262363963394e+16,0.0,5.0347112125760105e+22,9.932140897731158e+19,1.6782370708586702e+22
28430270270.27027,2781.4383733866775,298040909.3242971,0,5.923189661854129e+21,1.6782370708586702e+22,5.0446803424503686e+22,9.989099623971139e+19,8.741751186497048e+16,5.5408743763048405e+22,4.9883768851080557e+17,9.977871625544122e+19,0.0,0.0,9.976262363963394e+16,0.0,5.0347112125760105e+22,9.969129874357625e+19,1.6782370708586702e+22
