time_s,temperature_K,pressure_Pa,quench_active,NH3_mol,N2_mol,H2_mol,CO2_mol,CO_mol,H2O_mol,Fe_mol,FeO_mol,CN_mol,HCN_mol,H2S_mol,HS_mol,cumulative_H2_from_NH3_mol,cumulative_H2_from_Fe_H2O_mol,cumulative_N2_from_NH3_mol
0.0,2800.0,298875739.68200165,0,3.948793107902753e+22,0.0,0.0,9.997841375157636e+19,0.0,5.550843506179199e+22,1.0027755394395202e+20,0.0,0.0,0.0,9.976262363963394e+16,0.0,0.0,0.0,0.0
3158918918.918919,2797.937597042964,298782973.3993104,0,5.923189661854129e+21,1.6782370708586702e+22,5.040281011321316e+22,9.993381539344433e+19,4.459835813203769e+16,5.545273707433893e+22,4.453496813276329e+19,5.574258581118873e+19,0.0,0.0,9.976262363963394e+16,0.0,5.0347112125760105e+22,5.569798745305669e+19,1.6782370708586702e+22
6317837837.837838,2795.8751940859283,298690207.9757309,0,5.923189661854129e+21,1.6782370708586702e+22,5.042108004857836e+22,9.991439744724309e+19,6.401630433327867e+16,5.543446713897373e+22,2.6245614821360185e+19,7.403193912259184e+19,0.0,0.0,9.976262363963394e+16,0.0,5.0347112125760105e+22,7.396792281825855e+19,1.6782370708586702e+22
9476756756.756758,2793.8127911288925,298597443.8313923,0,5.923189661854129e+21,1.6782370708586702e+22,5.043184344921474e+22,9.990295354807106e+19,7.546020350531485e+16,5.542370373833735e+22,1.5470770285804597e+19,8.480678365814741e+19,0.0,0.0,9.976262363963394e+16,0.0,5.0347112125760105e+22,8.47313234546421e+19,1.6782370708586702e+22
12635675675.675676,2791.7503881718567,298504681.38617384,0,5.923189661854129e+21,1.6782370708586702e+22,5.04381868238312e+22,9.98962076762753e+19,8.220607530108662e+16,5.541736036372089e+22,9.120649797553317e+18,9.115690414639869e+19,0.0,0.0,9.976262363963394e+16,0.0,5.0347112125760105e+22,9.10746980710976e+19,1.6782370708586702e+22
15794594594.594597,2789.687985214821,298411921.05969733,0,5.923189661854129e+21,1.6782370708586702e+22,5.0441926073759964e+22,9.98922306620611e+19,8.618308951528181e+16,5.541362111379213e+22,5.377422854570343e+18,9.490013108938167e+19,0.0,0.0,9.976262363963394e+16,0.0,5.0347112125760105e+22,9.481394799986639e+19,1.6782370708586702e+22
18953513513.513515,2787.625582257785,298319163.27132136,0,5.923189661854129e+21,1.6782370708586702e+22,5.044413054073655e+22,9.988988584685335e+19,8.852790472302371e+16,5.541141664681554e+22,3.170611062779249e+18,9.710694288117277e+19,0.0,0.0,9.976262363963394e+16,0.0,5.0347112125760105e+22,9.701841497644974e+19,1.6782370708586702e+22
22112432432.432434,2785.563179300749,298226408.4401346,0,5.923189661854129e+21,1.6782370708586702e+22,5.044543027659807e+22,9.988850330205358e+19,8.991044952280803e+16,5.5410116910954024e+22,1.8694926564647908e+18,9.840806128748723e+19,0.0,0.0,9.976262363963394e+16,0.0,5.0347112125760105e+22,9.83181508379644e+19,1.6782370708586702e+22
25271351351.351353,2783.5007763437134,298133656.9849497,0,5.923189661854129e+21,1.6782370708586702e+22,5.044619662403255e+22,9.98876881078707e+19,9.072564370568491e+16,5.540935056351954e+22,1.1023300277958898e+18,9.917522391615613e+19,0.0,0.0,9.976262363963394e+16,0.0,5.0347112125760105e+22,9.908449827245043e+19,1.6782370708586702e+22
28430270270.27027,2781.4383733866775,298040909.3242971,0,5.923189661854129e+21,1.6782370708586702e+22,5.044664848785898e+22,9.98872074350404e+19,9.12063165359748e+16,5.540889869969311e+22,6.499855285367932e+17,9.962756841541522e+19,0.0,0.0,9.976262363963394e+16,0.0,5.0347112125760105e+22,9.953636209887923e+19,1.6782370708586702e+22
31589189189.189194,2779.3759704296417,297948165.8764181,0,5.923189661854129e+21,1.6782370708586702e+22,5.044691492580902e+22,9.98869240075348e+19,9.148974404158069e+16,5.540863226174307e+22,3.832641509842692e+17,9.989428979296774e+19,0.0,0.0,9.976262363963394e+16,0.0,5.0347112125760105e+22,9.980280004892615e+19,1.6782370708586702e+22
34748108108.10811,2777.313567472606,297855427.0592595,0,5.923189661854129e+21,1.6782370708586702e+22,5.044707203026627e+22,9.988675688434182e+19,9.165686723457296e+16,5.540847515728582e+22,2.2599257054065507e+17,1.0005156137341134e+20,0.0,0.0,9.976262363963394e+16,0.0,5.0347112125760105e+22,9.995990450617677e+19,1.6782370708586702e+22
